country;countryAlt;countryFirstName;countryLastName;countryName;region;score;scoreFirstName;scoreLastName;script;subRegion;topRegion;full_name;gender;source
KR;CN;KR;KR;Korea, Republic of;Asia;3.6062421848746458;1.7906078667272276;2.712474966947725;LATIN;Eastern Asia;Asia;ji hye han;u;wos
CN;CN;CN;CN;China;Asia;4.409540380085244;1.4047311875016102;3.653123810109208;LATIN;Eastern Asia;Asia;xia qi;u;wos
CN;CN;TW;CN;China;Asia;4.218995219736674;0.3937795625953833;3.739247154152451;LATIN;Eastern Asia;Asia;ling yueh hu;u;wos
FI;FI;FI;FI;Finland;Europe;4.265775140849199;1.3242049888379497;3.6836216950615897;LATIN;Northern Europe;Europe;piia leskinen;u;wos
PT;FR;RO;FR;Portugal;Europe;1.6387632035690718;2.3600831932198183;1.0215642998050671;LATIN;Southern Europe;Europe;adriana godin;u;wos
CN;CN;CN;CN;China;Asia;5.29417888913666;0.3027550686360976;5.4544023727762365;LATIN;Eastern Asia;Asia;bailin liu;u;wos
ES;BG;ES;BE;Spain;Europe;-2.022793506322328;0.6389351049071117;-1.0808900788431357;LATIN;Southern Europe;Europe;nidia vanessa valenzuela-grijalva;u;wos
IR;IR;EG;IR;Iran (Islamic Republic of);Asia;3.730919381867301;1.2857142177685774;3.291697642715256;LATIN;Southern Asia;Asia;hoda mirzazadeh;u;wos
IN;IN;IN;IN;India;Asia;1.9773700712855729;1.5467368320229378;1.2473297616584278;LATIN;Southern Asia;Asia;rekha dom;u;wos
KR;KR;KR;KR;Korea, Republic of;Asia;5.366396188464958;0.2691538363087363;5.952279517141844;LATIN;Eastern Asia;Asia;soo kyong choi;u;wos
KR;KR;KR;KR;Korea, Republic of;Asia;4.633570725374064;0.5261211325277256;4.956643901900852;LATIN;Eastern Asia;Asia;yeon gil jung;u;wos
IT;GB;IT;IT;Italy;Europe;4.1042803536566135;3.570081758536958;1.6583982352571465;LATIN;Southern Europe;Europe;francesca elli;u;wos
IN;PT;IN;SO;India;Asia;0.6133022586468686;2.14654070385191;0.6562848952929478;LATIN;Southern Asia;Asia;aparajita duarah;u;wos
CN;CN;CN;CN;China;Asia;2.870641970255663;0.5575984107341544;1.5214659786382327;LATIN;Eastern Asia;Asia;li sha an;u;wos
TR;TR;TR;TR;Turkey;Asia;4.077018064362454;2.0097461557760643;2.968357712940755;LATIN;Western Asia;Asia;filiz vardar;f;wos
CN;CN;CN;CN;China;Asia;4.0905242552073;0.9783299606889858;3.3923553235109085;LATIN;Eastern Asia;Asia;jing jin;f;wos
CN;TW;CN;TW;China;Asia;5.338000108322741;2.0573203272559213;4.835620503112795;LATIN;Eastern Asia;Asia;zhongqiang yang;f;wos
SL;ID;SL;LV;Sierra Leone;Africa;2.5416177317018307;3.728537043835957;-0.3560357174779585;LATIN;Western Africa;Africa;osman rozita;f;wos
CN;TW;CY;CN;China;Asia;4.696976873905095;1.3990404919797081;5.43012632873003;LATIN;Eastern Asia;Asia;yi wang;f;wos
CN;CN;CN;CN;China;Asia;4.630923538793378;0.9783299606889858;4.244339382623742;LATIN;Eastern Asia;Asia;jing sun;f;wos
CN;CN;CN;CN;China;Asia;6.2735049455881615;1.7837952160845;6.132125965775441;LATIN;Eastern Asia;Asia;jingjie zhang;f;wos
TW;CN;CN;TW;Taiwan;Asia;6.092031847987343;0.0036866312304917772;7.327255585115874;LATIN;Eastern Asia;Asia;tao chen;f;wos
CN;CN;CN;CN;China;Asia;4.260713748760649;1.3775445526210477;3.0704573677606626;LATIN;Eastern Asia;Asia;yongfu he;f;wos
TW;CN;TW;HK;Taiwan;Asia;3.112792150297995;0.9509006625483716;3.83420009727088;LATIN;Eastern Asia;Asia;yu lin lai;f;wos
CZ;SK;CZ;CZ;Czech Republic;Europe;5.149102566745259;5.290048624395963;2.0055148954705206;LATIN;Eastern Europe;Europe;zdenek slanina;u;wos
JP;JP;JP;JP;Japan;Asia;4.078742247175779;2.9190355054759047;3.1072127646791237;LATIN;Eastern Asia;Asia;kazuhiko satoh;u;wos
JP;JP;JP;JP;Japan;Asia;3.7306143276210095;2.6735980766107503;2.6898829017782577;LATIN;Eastern Asia;Asia;kazuo suwa;u;wos
DK;DE;IS;DK;Denmark;Europe;1.71113570220093;4.122244860438938;0.4504436022829362;LATIN;Northern Europe;Europe;gunnar lose;u;wos
KR;TW;KR;KR;Korea, Republic of;Asia;7.174112592469901;1.4993914120494367;6.942428823312781;LATIN;Eastern Asia;Asia;sang woo lee;u;wos
GB;IE;GB;GB;United Kingdom of Great Britain and Northern Ireland;Europe;2.6111782026774484;0.4900878367439229;2.1462556925151195;LATIN;Northern Europe;Europe;matt mcglone;u;wos
TW;CN;CN;TW;Taiwan;Asia;5.1717761348057625;0.7566932605352041;6.711066914996551;LATIN;Eastern Asia;Asia;canhua huang;u;wos
IT;EG;PT;IR;Italy;Europe;-1.1041513245020476;0.243316828720477;-0.15502104621147572;LATIN;Southern Europe;Europe;jose albertino bendassoli;u;wos
JP;JP;JP;JP;Japan;Asia;3.8860543542361294;2.2529753821228784;3.131342911104785;LATIN;Eastern Asia;Asia;kazuya saito;u;wos
ET;JP;JP;ET;Ethiopia;Africa;1.847291051807452;1.9829125521597453;0.89662912316909;LATIN;Eastern Africa;Africa;norio wake;u;wos
JP;JP;JP;JP;Japan;Asia;4.319152411605007;3.385590742347264;3.3287749244748683;LATIN;Eastern Asia;Asia;toshio tanaka;u;wos
PK;PK;PK;PK;Pakistan;Asia;3.6852594958752056;1.8504479881138804;3.041395738192882;LATIN;Southern Asia;Asia;asif tahir;u;wos
IT;IT;IT;IT;Italy;Europe;3.9471158930642174;2.6832688407113845;2.730695552804088;LATIN;Southern Europe;Europe;ferdinando cananzi;u;wos
ES;PT;ES;PT;Spain;Europe;1.1476018419486664;1.286206975236887;0.9727937653489366;LATIN;Southern Europe;Europe;german pinzon-duarte;u;wos
DE;DE;PT;DE;Germany;Europe;3.106333288370495;0.6575391342505655;3.019228266202312;LATIN;Western Europe;Europe;gustavo ferreira leonhardt;u;wos
LK;IN;IN;MG;Sri Lanka;Asia;-0.3748329661893495;1.1063121196131631;-0.6745174270402342;LATIN;Southern Asia;Asia;varun notibala;u;wos
CH;AT;CY;CH;Switzerland;Europe;4.253826680445327;4.755164394059767;3.2916650794805795;LATIN;Western Europe;Europe;andreas widmer;u;wos
GR;CY;GR;GR;Greece;Europe;5.393898337185738;4.912012145802064;2.663715908566629;LATIN;Southern Europe;Europe;georgios lappas;u;wos
GB;IE;IE;GB;United Kingdom of Great Britain and Northern Ireland;Europe;3.3411596335849025;3.9526692695156003;2.0366965608321017;LATIN;Northern Europe;Europe;james vicary;m;wos
JP;JP;JP;JP;Japan;Asia;3.9293010432346143;2.2537689092156024;3.222509264377286;LATIN;Eastern Asia;Asia;takahiko kojima;m;wos
AT;CH;CH;DE;Austria;Europe;2.915086571064432;2.8717857935457616;1.8111384279492728;LATIN;Western Europe;Europe;roland hetzer;m;wos
SE;DK;DK;SE;Sweden;Europe;5.0669677827979385;4.0859987448970285;4.069095485736525;LATIN;Northern Europe;Europe;henrik cronqvist;m;wos
NL;NL;IQ;NL;Netherlands;Europe;3.440830367064625;0.9028903092195256;2.4941406117644904;LATIN;Western Europe;Europe;bas havekes;m;wos
DE;IL;CM;DE;Germany;Europe;3.2166649246360914;2.0877551466195983;2.2153624846249627;LATIN;Western Europe;Europe;felix schlesinger;m;wos
HU;GB;HU;HU;Hungary;Europe;4.233043587236343;1.2737698845062542;3.4666572690223214;LATIN;Eastern Europe;Europe;denes kovacs;m;wos
HK;MY;AT;HK;China, Hong Kong Special Administrative Region;Asia;5.48082786102517;0.09422702816952384;6.163007141099;LATIN;Eastern Asia;Asia;doric wong;m;wos
IT;IT;IT;IT;Italy;Europe;4.373472586929692;3.3574931513769246;2.469179952033064;LATIN;Southern Europe;Europe;roberto graglia;m;wos
IL;NL;UG;IL;Israel;Asia;2.3216348907488564;2.5725575394007367;1.7126223813005952;LATIN;Western Asia;Asia;joshua sebree;m;wos
GB;IE;SK;GB;United Kingdom of Great Britain and Northern Ireland;Europe;2.3568758053662897;3.485274088810552;2.4071202759545622;LATIN;Northern Europe;Europe;martin tickle;m;wos
MA;MA;KM;MA;Morocco;Africa;2.592095257882608;4.764203474825451;1.9871274561584256;LATIN;Northern Africa;Africa;abdallah oihabi;m;wos
EG;IR;EG;GR;Egypt;Africa;2.6194609142189083;4.096950356967127;-0.10733224889955806;LATIN;Northern Africa;Africa;mostafa barigou;m;wos
BE;NL;BE;BE;Belgium;Europe;4.820526351235708;2.192811755248401;3.9281362536577435;LATIN;Western Europe;Europe;marc de smet;m;wos
FR;FR;GA;FR;France;Europe;3.728051675913808;1.770778215860206;2.715333343146664;LATIN;Western Europe;Europe;cedric le may;m;wos
GB;IE;KE;GB;United Kingdom of Great Britain and Northern Ireland;Europe;3.11191824222582;2.6121725319932882;2.1351808073988776;LATIN;Northern Europe;Europe;stephen turner;m;wos
IT;CD;IT;OM;Italy;Europe;2.269986272707167;3.475690578655442;-0.4167807988998269;LATIN;Southern Europe;Europe;cesare cuspidi;m;wos
DE;DE;DE;QA;Germany;Europe;1.291279829134888;1.988828430735555;0.7707076531615441;LATIN;Western Europe;Europe;ralf hass;m;wos
DE;DE;AT;DE;Germany;Europe;3.6639656996440335;2.544278163308317;2.2989109009007134;LATIN;Western Europe;Europe;rainer ehling;m;wos
JP;JP;JP;JP;Japan;Asia;3.91842651202141;1.9829125521597453;3.3672657921737037;LATIN;Eastern Asia;Asia;norio komatsu;m;wos
DE;DE;GB;DE;Germany;Europe;2.5534112953003514;2.0479248374658727;2.1938093818800537;LATIN;Western Europe;Europe;cameron thies;m;wos
IT;IT;IT;IT;Italy;Europe;4.4074138633930895;3.549491946851125;3.0453252403400564;LATIN;Southern Europe;Europe;maurizio calvitti;m;wos
JP;JP;JP;JP;Japan;Asia;4.2571784063044085;3.391700761251564;3.1204700889363566;LATIN;Eastern Asia;Asia;ichiro kaneko;m;wos
CN;HK;RW;HK;China;Asia;2.183903223116599;2.4541991988692007;3.4849270439386832;LATIN;Eastern Asia;Asia;vincent tam;m;wos
IT;IT;IT;IT;Italy;Europe;4.651763024656611;3.9938879111303884;2.3366512568991644;LATIN;Southern Europe;Europe;riccardo moretti;m;wos
IN;IN;NP;IN;India;Asia;3.014389584356973;3.1841513461684263;2.7566610383031853;LATIN;Southern Asia;Asia;umesh rajashekar;m;wos
ES;PT;ES;PT;Spain;Europe;2.232030178825531;0.7768971167714553;2.678797995795926;LATIN;Southern Europe;Europe;vicente paulo campos;m;wos
FR;DE;FR;DE;France;Europe;1.5180262238645887;2.1431437472079087;1.2179361988284825;LATIN;Western Europe;Europe;jules janick;m;wos
RS;RS;RS;RS;Serbia;Europe;5.179929376184252;4.541471755542814;3.4677132396371286;LATIN;Southern Europe;Europe;dejan markovic;m;wos
IE;GB;CH;IE;Ireland;Europe;3.5478310458483198;2.9472731264352166;2.515762485389953;LATIN;Northern Europe;Europe;daniel brennan;m;wos
PT;ES;PT;LT;Portugal;Europe;-1.9578500367914973;1.2629188684306432;-1.4102754132805186;LATIN;Southern Europe;Europe;marcelo cetkovich-bakmas;m;wos
SE;RO;CH;SE;Sweden;Europe;1.6412506934017668;2.9472731264352166;0.038440400821688224;LATIN;Northern Europe;Europe;daniel murman;m;wos
DE;DE;DE;DE;Germany;Europe;3.9993551293740097;2.2092710673389195;2.9089379078486544;LATIN;Western Europe;Europe;bernd rauschenbach;m;wos
PK;BD;BD;NP;Pakistan;Asia;0.5112019603382929;1.0930432898026314;-0.022767052903014298;LATIN;Southern Asia;Asia;hanif sherali;m;wos
ES;ES;ES;ES;Spain;Europe;4.503700523628425;2.9950497613101024;3.0828872484398744;LATIN;Southern Europe;Europe;jordi esteve;m;wos
DE;GN;GH;DE;Germany;Europe;1.7983429418758616;2.253626811209516;1.2358607266687427;LATIN;Western Europe;Europe;benjamin keitz;m;wos
CN;CN;CN;CN;China;Asia;6.0013800233903245;0.8769660910549661;6.132125965775441;LATIN;Eastern Asia;Asia;yuqing zhang;m;wos
RU;RU;RU;RU;Russian Federation;Europe;4.079854540009064;2.7490273071005458;2.7532337141543715;LATIN;Eastern Europe;Europe;nikolai makarov;m;wos
GB;BE;TZ;AE;United Kingdom of Great Britain and Northern Ireland;Europe;1.055794585669588;2.08054073253986;2.3491597437156724;LATIN;Northern Europe;Europe;frank dean;m;wos
CN;CN;CN;CN;China;Asia;5.295291909115513;1.0509326073804641;4.729739538947826;LATIN;Eastern Asia;Asia;haitao li;m;wos
CM;DE;CM;PK;Cameroon;Africa;0.7992531465360625;2.491969794807241;-0.06546501278113738;LATIN;Middle Africa;Africa;andre boehman;m;wos
IN;IN;NP;IN;India;Asia;2.6313880479780827;1.948107660672424;2.0478527082971945;LATIN;Southern Asia;Asia;ajay wasan;m;wos
IE;GB;IE;IE;Ireland;Europe;4.22534559395702;3.9526692695156003;1.0456593423219367;LATIN;Northern Europe;Europe;james foran;m;wos
IE;GB;DE;GB;Ireland;Europe;2.0879621740273566;2.6202756618352203;-0.11145858474393748;LATIN;Northern Europe;Europe;richard mcelreath;m;wos
FI;FI;FI;FI;Finland;Europe;4.714891390110921;2.4963615287799112;3.7232010314861457;LATIN;Northern Europe;Europe;jouko lahtinen;m;wos
DE;DE;BE;DE;Germany;Europe;2.5596979661131174;2.057217604655217;2.4924318113129225;LATIN;Western Europe;Europe;tom ziegler;m;wos
KR;KR;UG;KR;Korea, Republic of;Asia;4.945500020437763;2.5725575394007367;5.952279517141844;LATIN;Eastern Asia;Asia;joshua choi;m;wos
CN;CN;CN;CN;China;Asia;5.114196758705559;0.7802957290420734;4.729739538947826;LATIN;Eastern Asia;Asia;jian li;m;wos
GR;GR;AT;GR;Greece;Europe;3.9262410526846434;3.856759419473204;3.032052262299121;LATIN;Southern Europe;Europe;michael kalafatis;m;wos
BE;IL;GE;BE;Belgium;Europe;2.5871711592331126;3.2880331500388587;2.324001767870271;LATIN;Western Europe;Europe;david dries;m;wos
DE;CH;DE;DE;Germany;Europe;3.5256084070357483;3.546902533597984;1.2255509110366145;LATIN;Western Europe;Europe;paul keim;m;wos
IL;IL;ES;IL;Israel;Asia;3.675358988104484;3.0958132442398285;2.6544099709941915;LATIN;Western Asia;Asia;eduardo groisman;m;wos
JP;JP;JP;JP;Japan;Asia;3.595725939595644;2.166857127444205;3.0418640804825134;LATIN;Eastern Asia;Asia;shuji ogino;m;wos
IE;GB;AT;GB;Ireland;Europe;4.563256578157191;3.856759419473204;2.653661178685471;LATIN;Northern Europe;Europe;michael ireland;m;wos
IT;IT;CG;IT;Italy;Europe;2.3772872857807856;2.1593936907295723;1.9975310951740128;LATIN;Southern Europe;Europe;alain bertoni;m;wos
ES;FR;ES;BG;Spain;Europe;3.620435325799492;4.040679918267825;-0.05830133708363064;LATIN;Southern Europe;Europe;miguel lazaro-gredilla;m;wos
CN;CN;CN;CN;China;Asia;5.579666001022363;1.3829932153188764;5.4544023727762365;LATIN;Eastern Asia;Asia;peng liu;m;wos
DE;FR;ZW;DE;Germany;Europe;2.167818857105544;2.5896027988682784;2.0438875909211074;LATIN;Western Europe;Europe;douglas stephan;m;wos
DE;AT;SK;IL;Germany;Europe;3.4987378006155088;5.174761243323028;2.425363334656467;LATIN;Western Europe;Europe;peter appelbaum;m;wos
CH;DK;AT;CH;Switzerland;Europe;3.6208196899881737;4.0894576561707545;2.3387157639516367;LATIN;Western Europe;Europe;thomas morf;m;wos
PT;MZ;MZ;PT;Portugal;Europe;3.604093951778976;3.0920394770218347;3.1171288541206734;LATIN;Southern Europe;Europe;edson rodrigues junior;m;wos
CH;AT;AT;CH;Switzerland;Europe;3.983637328300541;3.5532519181129403;2.684521952461928;LATIN;Western Europe;Europe;stefan eggli;m;wos
PL;DE;PL;DE;Poland;Europe;4.686643351249372;5.416377058545708;2.121841902133075;LATIN;Eastern Europe;Europe;zbigniew pianowski;m;wos
IT;IT;IT;IT;Italy;Europe;4.8751752803926465;3.549491946851125;2.8470153995527605;LATIN;Southern Europe;Europe;maurizio taddei;m;wos
GB;GB;GB;GB;United Kingdom of Great Britain and Northern Ireland;Europe;3.665496502424357;2.3619835302483096;2.36940953206524;LATIN;Northern Europe;Europe;graeme ruxton;m;wos
CN;TW;HK;CN;China;Asia;5.043396406254363;1.1144688557221814;5.43012632873003;LATIN;Eastern Asia;Asia;yue wang;m;wos
GB;IE;BE;GB;United Kingdom of Great Britain and Northern Ireland;Europe;1.9146512190818776;1.9065135778537967;1.401778820549071;LATIN;Northern Europe;Europe;kevin willison;m;wos
IE;GB;DE;IE;Ireland;Europe;3.767259899610968;2.6202756618352203;1.8177818334094176;LATIN;Northern Europe;Europe;richard ambrose;m;wos
PT;ES;PT;PT;Portugal;Europe;3.174570298621852;1.2629188684306432;2.344388643580445;LATIN;Southern Europe;Europe;marcelo nobrega;m;wos
CH;FR;MZ;CH;Switzerland;Europe;3.1590876695086734;3.1468874141788388;2.3109761255137395;LATIN;Western Europe;Europe;sergio wittlin;m;wos
UG;GB;GB;UG;Uganda;Africa;2.4881698213534067;0.3207161923679114;3.0454758321351227;LATIN;Eastern Africa;Africa;dale godfrey;m;wos
ZM;KR;UG;FI;Zambia;Africa;0.3769387563562828;2.770844516500372;0.7711185710171439;LATIN;Eastern Africa;Africa;brian leskiw;m;wos
GB;GB;ZM;GB;United Kingdom of Great Britain and Northern Ireland;Europe;2.9716047038412863;1.9039500584787048;2.251725892416573;LATIN;Northern Europe;Europe;dominic reeve;m;wos
CN;CN;CN;TJ;China;Asia;3.758388394444984;1.5275968618952196;3.4695535344306965;LATIN;Eastern Asia;Asia;yunsheng ma;m;wos
IN;IN;NL;BD;India;Asia;1.5429317130520377;1.895553872622873;2.8769928148053627;LATIN;Southern Asia;Asia;jeffrey parvin;m;wos
JP;JP;JP;JP;Japan;Asia;3.746283111603955;2.3163736453041084;3.0188522414606718;LATIN;Eastern Asia;Asia;toru hosoda;m;wos
FR;FR;CH;FR;France;Europe;3.9374240489965326;2.019933151580721;2.921314148949848;LATIN;Western Europe;Europe;laurent boiteau;m;wos
TR;TR;TR;TR;Turkey;Asia;3.559345212591212;-0.24929316078318955;3.06654442147421;LATIN;Western Asia;Asia;ferhan sami atalay;m;wos
PK;PK;PK;PK;Pakistan;Asia;3.6307981392964845;2.549868497184371;2.535430954446217;LATIN;Southern Asia;Asia;naveed sattar;m;wos
IE;GB;IE;GB;Ireland;Europe;4.700723203585118;4.1056974842163445;2.4095052162801167;LATIN;Northern Europe;Europe;william evans;m;wos
GB;IE;GB;GB;United Kingdom of Great Britain and Northern Ireland;Europe;3.2156774335299705;2.405546252102321;1.7770605531733543;LATIN;Northern Europe;Europe;gordon todd;m;wos
GB;ES;HK;ES;United Kingdom of Great Britain and Northern Ireland;Europe;1.4204493961227964;0.6926339842929453;1.5627161392512603;LATIN;Northern Europe;Europe;gary martin;m;wos
KR;HK;KR;KR;Korea, Republic of;Asia;6.607994992736647;0.867708265379582;6.942428823312781;LATIN;Eastern Asia;Asia;eung kwan lee;m;wos
IT;IT;IT;IT;Italy;Europe;3.185398776199176;3.8612234557600367;0.310900470646443;LATIN;Southern Europe;Europe;gianluca rago;m;wos
IL;IL;DE;IL;Israel;Asia;2.9629083582493103;2.6202756618352203;2.5714714544350605;LATIN;Western Asia;Asia;richard treisman;m;wos
GB;LS;HK;GB;United Kingdom of Great Britain and Northern Ireland;Europe;3.0114992108832537;0.6926339842929453;3.0870072555756183;LATIN;Northern Europe;Europe;gary clark;m;wos
KR;CN;KR;KR;Korea, Republic of;Asia;4.3511137785404985;0.4990786396008777;4.6198008998336135;LATIN;Eastern Asia;Asia;hojeong kang;m;wos
CN;TW;CN;CN;China;Asia;5.934152884076258;1.7173295050914756;5.43012632873003;LATIN;Eastern Asia;Asia;guo liang wang;m;wos
IN;IN;IN;PK;India;Asia;2.0503413749410178;0.9396992446314628;2.63118013738312;LATIN;Southern Asia;Asia;jigar shah;m;wos
CN;CN;JP;CN;China;Asia;3.753582569452573;0.3055809601974149;2.643764814365424;LATIN;Eastern Asia;Asia;junfa mao;m;wos
GB;IE;IE;GB;United Kingdom of Great Britain and Northern Ireland;Europe;2.072428588201713;0.8482945997580641;1.40348593150785;LATIN;Northern Europe;Europe;christopher barker;m;wos
GB;IE;GB;GB;United Kingdom of Great Britain and Northern Ireland;Europe;4.270358914459258;3.1481017827944258;2.5859658974227324;LATIN;Northern Europe;Europe;craig young;m;wos
IT;IT;IT;IT;Italy;Europe;2.7968133941260604;1.622062277283784;1.2633043319424462;LATIN;Southern Europe;Europe;evandro piva;m;wos
CN;CN;CN;CN;China;Asia;4.039560172665253;-0.08050333815206373;3.4204751947643075;LATIN;Eastern Asia;Asia;gaoquan shi;m;wos
FR;IE;IE;FR;France;Europe;3.4670795035830997;3.779833212143586;3.0996621219465785;LATIN;Western Europe;Europe;patrick prunet;m;wos
SE;NL;UG;NL;Sweden;Europe;0.7366799891438733;2.2706567412721017;-0.22347694344409244;LATIN;Northern Europe;Europe;kenneth linthicum;m;wos
IT;IT;ES;IT;Italy;Europe;5.493989655890131;4.834188017354668;3.3112541815378105;LATIN;Southern Europe;Europe;antonio mezzetti;m;wos
FI;FI;FI;FI;Finland;Europe;4.943811363505148;4.249287798492296;3.4249269077479254;LATIN;Northern Europe;Europe;pekka pyykko;m;wos
DE;DE;AT;DE;Germany;Europe;3.563424157991958;3.5206197907723875;2.8532707331013234;LATIN;Western Europe;Europe;christoph schotes;m;wos
GH;LR;KE;LR;Ghana;Africa;3.2665338204462033;2.6121725319932882;3.011705047205679;LATIN;Western Africa;Africa;stephen williams;m;wos
IE;GB;IE;GB;Ireland;Europe;4.4478241341594815;3.7976064480559013;1.8517086521005943;LATIN;Northern Europe;Europe;john foster;m;wos
GB;ZA;ZA;AT;United Kingdom of Great Britain and Northern Ireland;Europe;0.4778583376760368;1.4751998117466674;0.3441553377230549;LATIN;Northern Europe;Europe;kyle hiner;m;wos
ES;RW;GN;ES;Spain;Europe;1.353797899958592;1.558330637463427;0.04001895444772395;LATIN;Southern Europe;Europe;ismael gaxiola-valdez;m;wos
IN;IN;NP;IN;India;Asia;2.184428412335893;1.3378833512120034;2.1737268813556163;LATIN;Southern Asia;Asia;rupak bhadra;m;wos
CN;TW;CN;CN;China;Asia;4.80187735980399;-0.4041936828009272;5.43012632873003;LATIN;Eastern Asia;Asia;de yi wang;m;wos
FR;FR;FR;FR;France;Europe;3.910921658054853;2.3538504093863377;3.00975946516128;LATIN;Western Europe;Europe;auguste commeyras;m;wos
DE;DE;DK;DE;Germany;Europe;2.94044202006906;0.3517618959153805;3.0219121656380685;LATIN;Western Europe;Europe;vern schramm;m;wos
FR;FR;TD;FR;France;Europe;3.5231529533838537;1.6323874525294009;2.6072498184301183;LATIN;Western Europe;Europe;herve cottet;m;wos
JP;JP;JP;JP;Japan;Asia;4.638071775488059;3.4862021032989894;3.7523188747548564;LATIN;Eastern Asia;Asia;satoshi yoshida;m;wos
CN;CN;DE;TW;China;Asia;0.8816321597322585;2.8364027859410528;0.7512560605060203;LATIN;Eastern Asia;Asia;emil pai;m;wos
CN;CN;TW;CN;China;Asia;5.187552744881422;1.5002970492823455;5.4544023727762365;LATIN;Eastern Asia;Asia;yuan hao liu;m;wos
GB;IL;CD;GB;United Kingdom of Great Britain and Northern Ireland;Europe;2.1856190282129826;2.0129815133013165;1.154198360838942;LATIN;Northern Europe;Europe;jonathan levitt;m;wos
GB;IE;GB;IE;United Kingdom of Great Britain and Northern Ireland;Europe;2.096641226548444;2.4000729254871622;-0.051097427251611816;LATIN;Northern Europe;Europe;russell baughman;m;wos
NL;BE;ZW;NL;Netherlands;Europe;2.668106685973506;2.5733822517026965;2.6879075370385332;LATIN;Western Europe;Europe;charles van buren;m;wos
GB;IE;GB;LR;United Kingdom of Great Britain and Northern Ireland;Europe;1.61638655135681;1.6725610169996818;0.5724634482170156;LATIN;Northern Europe;Europe;darren freed;m;wos
IL;IL;GB;IL;Israel;Asia;2.36127588602866;1.045957235234886;2.855313563608846;LATIN;Western Asia;Asia;barry kronenfeld;m;wos
GB;IE;UG;GB;United Kingdom of Great Britain and Northern Ireland;Europe;3.5207520531256637;3.0815465695191566;2.5437482119880674;LATIN;Northern Europe;Europe;andrew mcpherson;m;wos
GB;GB;LR;GB;United Kingdom of Great Britain and Northern Ireland;Europe;4.030302659397804;2.3043782368082573;3.1716757224098493;LATIN;Northern Europe;Europe;anthony blinkhorn;m;wos
IE;GB;AT;IE;Ireland;Europe;4.3428356329137605;2.6730446392299254;2.878069369873099;LATIN;Northern Europe;Europe;robert mcmahon;m;wos
GB;GB;LB;GB;United Kingdom of Great Britain and Northern Ireland;Europe;2.95119014152251;1.1633191495543758;2.5540774807568547;LATIN;Northern Europe;Europe;tony easty;m;wos
DE;DE;CY;DE;Germany;Europe;3.291818903531074;4.755164394059767;2.1075562873597966;LATIN;Western Europe;Europe;andreas kispert;m;wos
CN;TW;CN;CN;China;Asia;5.573252020062103;1.5195579587264014;5.43012632873003;LATIN;Eastern Asia;Asia;xi wang;m;wos
FR;FR;CM;FR;France;Europe;4.246790497684964;3.90271732322488;2.8080361793131603;LATIN;Western Europe;Europe;pierre cochat;m;wos
TR;TR;TR;TR;Turkey;Asia;4.2820545840948485;3.413419066081226;3.4070337469699163;LATIN;Western Asia;Asia;huseyin genccelep;m;wos
DE;DE;AT;DE;Germany;Europe;3.741830460785984;1.57827677558862;2.882620356144636;LATIN;Western Europe;Europe;erhard seifried;m;wos
CN;CN;CN;CN;China;Asia;5.631522847738568;2.046748882966144;5.4544023727762365;LATIN;Eastern Asia;Asia;jiang liu;m;wos
GB;IL;GE;GB;United Kingdom of Great Britain and Northern Ireland;Europe;2.1471542865108115;3.2880331500388587;0.9384156807406404;LATIN;Northern Europe;Europe;david penson;m;wos
KE;CM;GH;CY;Kenya;Africa;1.703783012070286;2.936177909927397;0.7625122130869335;LATIN;Eastern Africa;Africa;samuel achilefu;m;wos
DE;AT;AT;DE;Germany;Europe;3.3306992923633283;2.544278163308317;2.047311109047034;LATIN;Western Europe;Europe;rainer winter;m;wos
DE;DE;DE;DE;Germany;Europe;2.539785361814848;1.9969090269626064;1.3017128605062358;LATIN;Western Europe;Europe;guenter grampp;m;wos
GB;NL;GB;NL;United Kingdom of Great Britain and Northern Ireland;Europe;0.7873845726555757;1.3847075459781513;0.8698699058243005;LATIN;Northern Europe;Europe;dewayne shoemaker;m;wos
FR;FR;CH;FR;France;Europe;3.5447976534627563;1.7753293302659965;2.1084613701430768;LATIN;Western Europe;Europe;jean claude tardif;m;wos
DE;SE;AT;DE;Germany;Europe;2.402878096804783;3.5532519181129403;1.6495905153143404;LATIN;Western Europe;Europe;stefan tullius;m;wos
KR;KP;KR;KR;Korea, Republic of;Asia;7.487660228582011;2.298240552973694;7.5094513219627155;LATIN;Eastern Asia;Asia;kwang ho kim;m;wos
TW;CN;TW;TW;Taiwan;Asia;6.656917463754;0.5702616462709525;7.327255585115874;LATIN;Eastern Asia;Asia;yu jen chen;m;wos
AT;CH;AT;CH;Austria;Europe;3.1118056521639192;3.5532519181129403;-0.067160636251278;LATIN;Western Europe;Europe;stefan funkner;m;wos
MD;RO;MD;ZM;Moldova, Republic of;Europe;4.651546239024662;4.547661917677585;4.8590630698774095;LATIN;Eastern Europe;Europe;ion lungu;m;wos
GB;IE;IE;GB;United Kingdom of Great Britain and Northern Ireland;Europe;3.003108213527872;0.8482945997580641;2.4910453831969863;LATIN;Northern Europe;Europe;christopher wood;m;wos
GB;IE;NL;GB;United Kingdom of Great Britain and Northern Ireland;Europe;2.3905856773913365;1.2636213990417335;1.7144254804420689;LATIN;Northern Europe;Europe;mark prichard;m;wos
